"action","com_or_shell","control","declaration_kind","dynamic_sql","empty","error_suppression","expected_handler","family","filesystem","id","line_end","line_start","name","path","registry","run_code","source_object","type","visibility","domain","classification","status","target_id","notes"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlAttachHerbarium::PickProjects",116,103,"PickProjects","Modules/V7mdlAttachHerbarium.txt",0,,"V7mdlAttachHerbarium","procedure","private","general","business_logic","candidate","r_function::R/00.db.R::PickProjects","exact symbol match; manual review required"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlAttachHierarchy::PickProjects",115,102,"PickProjects","Modules/V7mdlAttachHierarchy.txt",0,,"V7mdlAttachHierarchy","procedure","private","general","business_logic","candidate","r_function::R/00.db.R::PickProjects","exact symbol match; manual review required"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlAttachLump::PickProjects",115,102,"PickProjects","Modules/V7mdlAttachLump.txt",0,,"V7mdlAttachLump","procedure","private","general","business_logic","candidate","r_function::R/00.db.R::PickProjects","exact symbol match; manual review required"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlAttachProjects::AttachProjectTables",142,67,"AttachProjectTables","Modules/V7mdlAttachProjects.txt",0,,"V7mdlAttachProjects","procedure","private","general","business_logic","reviewed_intentional_difference","r_function::R/project-context.R::vpro_project_attach","Access links eight tables and suppresses link errors; the package attaches the containing SQLite database only after complete-family and VP08 validation."
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlAttachSU::PickProjects",133,120,"PickProjects","Modules/V7mdlAttachSU.txt",0,,"V7mdlAttachSU","procedure","private","general","business_logic","candidate","r_function::R/00.db.R::PickProjects","exact symbol match; manual review required"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlAttachVegProfile::PickProjects",114,101,"PickProjects","Modules/V7mdlAttachVegProfile.txt",0,,"V7mdlAttachVegProfile","procedure","private","general","business_logic","candidate","r_function::R/00.db.R::PickProjects","exact symbol match; manual review required"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlCompareTablesToTemplate::SetGoldData",141,128,"SetGoldData","Modules/V7mdlCompareTablesToTemplate.txt",0,,"V7mdlCompareTablesToTemplate","procedure","private","general","business_logic","reviewed_intentional_difference","r_function::R/project-schema.R::vpro_project_compare_schema","Reads normalized declared type and optional declared size from SQLite PRAGMA metadata into local data frames rather than shared module-level state."
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlCompareTwoProjects::CleanUp",32,12,"CleanUp","Modules/V7mdlCompareTwoProjects.txt",0,,"V7mdlCompareTwoProjects","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportCompactNew::CleanUp",1026,1008,"CleanUp","Modules/V7mdlExportCompactNew.txt",0,,"V7mdlExportCompactNew","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportToR1::CleanUp",389,378,"CleanUp","Modules/V7mdlExportToR1.txt",0,,"V7mdlExportToR1","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportToR2::CleanUp",366,334,"CleanUp","Modules/V7mdlExportToR2.txt",0,,"V7mdlExportToR2","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportVPro03::DeleteXXXRK",138,123,"DeleteXXXRK","Modules/V7mdlExportVPro03.txt",0,,"V7mdlExportVPro03","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportVPro03::RemoveLinks",121,106,"RemoveLinks","Modules/V7mdlExportVPro03.txt",0,,"V7mdlExportVPro03","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportVPro13::DeleteXXXRK",149,137,"DeleteXXXRK","Modules/V7mdlExportVPro13.txt",0,,"V7mdlExportVPro13","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportVPro13::RemoveLinks",135,123,"RemoveLinks","Modules/V7mdlExportVPro13.txt",0,,"V7mdlExportVPro13","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportVPro15::DeleteXXXRK",160,147,"DeleteXXXRK","Modules/V7mdlExportVPro15.txt",0,,"V7mdlExportVPro15","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportVPro15::RemoveLinks",145,132,"RemoveLinks","Modules/V7mdlExportVPro15.txt",0,,"V7mdlExportVPro15","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportXML::ExportXMLFile",47,30,"ExportXMLFile","Modules/V7mdlExportXML.txt",0,,"V7mdlExportXML","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportXML::ExportXMLProject",28,5,"ExportXMLProject","Modules/V7mdlExportXML.txt",0,,"V7mdlExportXML","procedure","public","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExportXML::GetName",126,90,"GetName","Modules/V7mdlExportXML.txt",0,,"V7mdlExportXML","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlExtensions::RemoveMenu",114,102,"RemoveMenu","Modules/V7mdlExtensions.txt",0,,"V7mdlExtensions","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlFormTools::RepaintForms",10,4,"RepaintForms","Modules/V7mdlFormTools.txt",0,,"V7mdlFormTools","procedure","public","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportVenus::CleanUp42",507,479,"CleanUp42","Modules/V7mdlImportVenus.txt",0,,"V7mdlImportVenus","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportVenus::CleanUp5",477,449,"CleanUp5","Modules/V7mdlImportVenus.txt",0,,"V7mdlImportVenus","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportVProVer02::CleanUp",176,168,"CleanUp","Modules/V7mdlImportVProVer02.txt",0,,"V7mdlImportVProVer02","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportVProVer02::PickProjects",255,242,"PickProjects","Modules/V7mdlImportVProVer02.txt",0,,"V7mdlImportVProVer02","procedure","private","general","business_logic","candidate","r_function::R/00.db.R::PickProjects","exact symbol match; manual review required"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportVProVer05::CleanUp",90,72,"CleanUp","Modules/V7mdlImportVProVer05.txt",0,,"V7mdlImportVProVer05","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportVProVer06::CleanUp",121,101,"CleanUp","Modules/V7mdlImportVProVer06.txt",0,,"V7mdlImportVProVer06","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportVProVer07::CleanUp",111,91,"CleanUp","Modules/V7mdlImportVProVer07.txt",0,,"V7mdlImportVProVer07","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportXML::GetName",134,98,"GetName","Modules/V7mdlImportXML.txt",0,,"V7mdlImportXML","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportXML::ImportXMLData",76,57,"ImportXMLData","Modules/V7mdlImportXML.txt",0,,"V7mdlImportXML","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportXmlPdf::DeletePages",532,524,"DeletePages","Modules/V7mdlImportXmlPdf.txt",0,,"V7mdlImportXmlPdf","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlImportXmlPdf::GetName",627,591,"GetName","Modules/V7mdlImportXmlPdf.txt",0,,"V7mdlImportXmlPdf","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlPlotProfiling::CleanUp",1887,1880,"CleanUp","Modules/V7mdlPlotProfiling.txt",0,,"V7mdlPlotProfiling","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlReportsLifeform::AddHeader",219,188,"AddHeader","Modules/V7mdlReportsLifeform.txt",0,,"V7mdlReportsLifeform","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlReportsLifeform::CleanUpMain",227,220,"CleanUpMain","Modules/V7mdlReportsLifeform.txt",0,,"V7mdlReportsLifeform","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlReportsLifeform::CleanUpQueries",276,229,"CleanUpQueries","Modules/V7mdlReportsLifeform.txt",0,,"V7mdlReportsLifeform","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlReportsLifeform::CreateEntryDatLF",308,299,"CreateEntryDatLF","Modules/V7mdlReportsLifeform.txt",0,,"V7mdlReportsLifeform","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlReportsLifeform::LifeformSummary",54,22,"LifeformSummary","Modules/V7mdlReportsLifeform.txt",0,,"V7mdlReportsLifeform","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlReportsLongVeg::CleanUp",667,660,"CleanUp","Modules/V7mdlReportsLongVeg.txt",0,,"V7mdlReportsLongVeg","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlReportsQualityControl::CleanUp",248,241,"CleanUp","Modules/V7mdlReportsQualityControl.txt",0,,"V7mdlReportsQualityControl","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlReportsShortVeg::BuildQuickVeg",117,107,"BuildQuickVeg","Modules/V7mdlReportsShortVeg.txt",0,,"V7mdlReportsShortVeg","procedure","private","vegetation","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlReportsShortVegHierarchy::SortUnits",330,301,"SortUnits","Modules/V7mdlReportsShortVegHierarchy.txt",0,,"V7mdlReportsShortVegHierarchy","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlRunBeforeRelease::DeleteTablesAndQueries",54,40,"DeleteTablesAndQueries","Modules/V7mdlRunBeforeRelease.txt",0,,"V7mdlRunBeforeRelease","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlServicePack::AttachList",134,115,"AttachList","Modules/V7mdlServicePack.txt",0,,"V7mdlServicePack","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlServicePack::UnattachList",145,136,"UnattachList","Modules/V7mdlServicePack.txt",0,,"V7mdlServicePack","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlSpellCheck2020::CleanUp",389,382,"CleanUp","Modules/V7mdlSpellCheck2020.txt",0,,"V7mdlSpellCheck2020","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlSplash::ReattachSplashProject",190,145,"ReattachSplashProject","Modules/V7mdlSplash.txt",0,,"V7mdlSplash","procedure","private","general","business_logic","reviewed_intentional_difference","r_function::R/project-context.R::vpro_project_recover","The configured complete VP08 SQLite family is attached and activated; any recovery failure falls back to an explicit Sample database and persists that recovered state."
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlSplash::ReportRefProblem",774,727,"ReportRefProblem","Modules/V7mdlSplash.txt",0,,"V7mdlSplash","procedure","private","reporting","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlSplash::UnattachSplashProject",215,197,"UnattachSplashProject","Modules/V7mdlSplash.txt",0,,"V7mdlSplash","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlSplash::UnAttachSupportTables",571,548,"UnAttachSupportTables","Modules/V7mdlSplash.txt",0,,"V7mdlSplash","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlSplinterProject::CleanUp",232,211,"CleanUp","Modules/V7mdlSplinterProject.txt",0,,"V7mdlSplinterProject","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlTurboVeg::CleanUp",206,197,"CleanUp","Modules/V7mdlTurboVeg.txt",0,,"V7mdlTurboVeg","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlVegProfiling::CleanUp",332,323,"CleanUp","Modules/V7mdlVegProfiling.txt",0,,"V7mdlVegProfiling","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::V7mdlVtabImportExport::CreatePlotListTable",943,930,"CreatePlotListTable","Modules/V7mdlVtabImportExport.txt",0,,"V7mdlVtabImportExport","procedure","private","survey","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",0,"procedure::zSmartMerge::CleanUp",97,90,"CleanUp","Modules/zSmartMerge.txt",0,,"zSmartMerge","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",1,"procedure::V7mdlAttachMasterLists::AttachUSysAllSpecs",48,4,"AttachUSysAllSpecs","Modules/V7mdlAttachMasterLists.txt",1,,"V7mdlAttachMasterLists","procedure","public","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",1,"procedure::V7mdlAttachMasterLists::AttachUSysTableOfLists",111,67,"AttachUSysTableOfLists","Modules/V7mdlAttachMasterLists.txt",1,,"V7mdlAttachMasterLists","procedure","public","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",1,"procedure::V7mdlAttachProjects::PickProjects",159,144,"PickProjects","Modules/V7mdlAttachProjects.txt",0,,"V7mdlAttachProjects","procedure","private","general","business_logic","candidate","r_function::R/00.db.R::PickProjects","exact symbol match; manual review required"
,0,,"sub",0,FALSE,1,,"Modules",1,"procedure::V7mdlExportToR2::WriteRFile",316,273,"WriteRFile","Modules/V7mdlExportToR2.txt",0,,"V7mdlExportToR2","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",1,"procedure::V7mdlFileDialogTools::test",87,57,"test","Modules/V7mdlFileDialogTools.txt",0,,"V7mdlFileDialogTools","procedure","private","general","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,FALSE,1,,"Modules",1,"procedure::V7mdlSubzoneMatrix::ReportSubzoneMatrix",127,60,"ReportSubzoneMatrix","Modules/V7mdlSubzoneMatrix.txt",0,,"V7mdlSubzoneMatrix","procedure","private","reporting","business_logic","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::frmDirectories::VProWebsite_Change",1141,1136,"VProWebsite_Change","Forms/frmDirectories.txt",0,,"frmDirectories","procedure","private","survey","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::frmProjectMetaData::cmbVegCoverClassType_GotFocus",4671,4669,"cmbVegCoverClassType_GotFocus","Forms/frmProjectMetaData.txt",0,,"frmProjectMetaData","procedure","private","vegetation","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::frmProjectMetaData::DTPicker1_Updated",4762,4760,"DTPicker1_Updated","Forms/frmProjectMetaData.txt",0,,"frmProjectMetaData","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::frmProjectMetaData::Form_Current",4833,4827,"Form_Current","Forms/frmProjectMetaData.txt",0,,"frmProjectMetaData","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::frmR::cmbSubzone_Click",1664,1659,"cmbSubzone_Click","Forms/frmR.txt",0,,"frmR","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::frmVegSample::btnSampled_Click",368,367,"btnSampled_Click","Forms/frmVegSample.txt",0,,"frmVegSample","procedure","private","survey","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::frmVegSample::Command1_Click",372,370,"Command1_Click","Forms/frmVegSample.txt",0,,"frmVegSample","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::frmVegSample::opt1_AfterUpdate",382,381,"opt1_AfterUpdate","Forms/frmVegSample.txt",0,,"frmVegSample","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::frmVegSample::Option3_Click",375,374,"Option3_Click","Forms/frmVegSample.txt",0,,"frmVegSample","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::frmVegSample::TriState_MouseMove",379,377,"TriState_MouseMove","Forms/frmVegSample.txt",0,,"frmVegSample","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::FS882-1x1-CHARS::btnRestoreSelectedChanges_Click",8182,8176,"btnRestoreSelectedChanges_Click","Forms/FS882-1x1-CHARS.txt",0,,"FS882-1x1-CHARS","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::FS882-1x1-CHARS::VegNotes_KeyDown",8725,8721,"VegNotes_KeyDown","Forms/FS882-1x1-CHARS.txt",0,,"FS882-1x1-CHARS","procedure","private","vegetation","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::FS882-1x1::btnRestoreSelectedChanges_Click",8098,8092,"btnRestoreSelectedChanges_Click","Forms/FS882-1x1.txt",0,,"FS882-1x1","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::FS882-1x1::VegNotes_KeyDown",8654,8650,"VegNotes_KeyDown","Forms/FS882-1x1.txt",0,,"FS882-1x1","procedure","private","vegetation","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::FS882-6x4XL-CHARS::BECSiteUnit_BeforeUpdate",8604,8595,"BECSiteUnit_BeforeUpdate","Forms/FS882-6x4XL-CHARS.txt",0,,"FS882-6x4XL-CHARS","procedure","private","survey","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::FS882-6x4XL::BECSiteUnit_BeforeUpdate",8932,8923,"BECSiteUnit_BeforeUpdate","Forms/FS882-6x4XL.txt",0,,"FS882-6x4XL","procedure","private","survey","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::FS882-6x4XL::CopyWorkingUnitToBecMaster",9493,9488,"CopyWorkingUnitToBecMaster","Forms/FS882-6x4XL.txt",0,,"FS882-6x4XL","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::FS882-8x6XL-CHARS::SoilNotes_LostFocus",10358,10355,"SoilNotes_LostFocus","Forms/FS882-8x6XL-CHARS.txt",0,,"FS882-8x6XL-CHARS","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::FS882-8x6XL::SoilNotes_LostFocus",10225,10222,"SoilNotes_LostFocus","Forms/FS882-8x6XL.txt",0,,"FS882-8x6XL","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::SubVegAht::Form_Open",1705,1679,"Form_Open","Forms/SubVegAht.txt",0,,"SubVegAht","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::SubVegAht::Species_Click",1709,1707,"Species_Click","Forms/SubVegAht.txt",0,,"SubVegAht","procedure","private","vegetation","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::SubVegAht::Species_MouseDown",1726,1724,"Species_MouseDown","Forms/SubVegAht.txt",0,,"SubVegAht","procedure","private","vegetation","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::SubVegAhtXL::Form_Open",1704,1678,"Form_Open","Forms/SubVegAhtXL.txt",0,,"SubVegAhtXL","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::SubVegAhtXL::Species_Click",1708,1706,"Species_Click","Forms/SubVegAhtXL.txt",0,,"SubVegAhtXL","procedure","private","vegetation","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::SubVegAhtXL::Species_MouseDown",1725,1723,"Species_MouseDown","Forms/SubVegAhtXL.txt",0,,"SubVegAhtXL","procedure","private","vegetation","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::SubVegCXL::Species_AfterUpdate",936,934,"Species_AfterUpdate","Forms/SubVegCXL.txt",0,,"SubVegCXL","procedure","private","vegetation","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysAddSpp::Button23_Click",448,446,"Button23_Click","Forms/USysAddSpp.txt",0,,"USysAddSpp","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysAssignSU::btnSppAndCover_Click",5714,5709,"btnSppAndCover_Click","Forms/USysAssignSU.txt",0,,"USysAssignSU","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysAssignSU::btnSppOnly_Click",5721,5716,"btnSppOnly_Click","Forms/USysAssignSU.txt",0,,"USysAssignSU","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysCompactDataOptions::LumpList_Change",1381,1378,"LumpList_Change","Forms/USysCompactDataOptions.txt",0,,"USysCompactDataOptions","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysPlotProfiling::Frame53_AfterUpdate",1899,1896,"Frame53_AfterUpdate","Forms/USysPlotProfiling.txt",0,,"USysPlotProfiling","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysShortVegOptions::optLifeformSummary_AfterUpdate",3227,3225,"optLifeformSummary_AfterUpdate","Forms/USysShortVegOptions.txt",0,,"USysShortVegOptions","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSppAttributeLumping::optASMR_AfterUpdate",673,671,"optASMR_AfterUpdate","Forms/USysSppAttributeLumping.txt",0,,"USysSppAttributeLumping","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSppAttributeLumping::optClimate_AfterUpdate",677,675,"optClimate_AfterUpdate","Forms/USysSppAttributeLumping.txt",0,,"USysSppAttributeLumping","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSppAttributeLumping::optRedBlueList_AfterUpdate",681,679,"optRedBlueList_AfterUpdate","Forms/USysSppAttributeLumping.txt",0,,"USysSppAttributeLumping","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSppAttributeLumping::optSRankDetail_AfterUpdate",685,683,"optSRankDetail_AfterUpdate","Forms/USysSppAttributeLumping.txt",0,,"USysSppAttributeLumping","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSppAttributeLumping::optUnitType_AfterUpdate",689,687,"optUnitType_AfterUpdate","Forms/USysSppAttributeLumping.txt",0,,"USysSppAttributeLumping","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSppAttributeLumping::optWeedStatus_AfterUpdate",693,691,"optWeedStatus_AfterUpdate","Forms/USysSppAttributeLumping.txt",0,,"USysSppAttributeLumping","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSppAttributeLumping::optWetlandInd_AfterUpdate",697,695,"optWetlandInd_AfterUpdate","Forms/USysSppAttributeLumping.txt",0,,"USysSppAttributeLumping","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSuDetailReport::CoverCriteria_AfterUpdate",1014,1012,"CoverCriteria_AfterUpdate","Forms/USysSuDetailReport.txt",0,,"USysSuDetailReport","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSuDetailReport::nPlotsCriteria_AfterUpdate",1031,1029,"nPlotsCriteria_AfterUpdate","Forms/USysSuDetailReport.txt",0,,"USysSuDetailReport","procedure","private","survey","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSuDetailReport::optAndOr_AfterUpdate",1035,1033,"optAndOr_AfterUpdate","Forms/USysSuDetailReport.txt",0,,"USysSuDetailReport","procedure","private","general","ui","unmapped","","initial deterministic inventory"
,0,,"sub",0,TRUE,0,,"Forms",0,"procedure::USysSuDetailReport::optCoverCalculation_AfterUpdate",1039,1037,"optCoverCalculation_AfterUpdate","Forms/USysSuDetailReport.txt",0,,"USysSuDetailReport","procedure","private","general","ui","unmapped","","initial deterministic inventory"
