"PlotNumber","Species","Layer","Cover1","Height1","Cover2","Height2","Cover3","Height3","TotalA","HeightA","Cover4","Height4","Cover5","Height5","Cover5a","Height5a","Cover5b","Height5b","Cover5c","Height5c","TotalB","HeightB","Cover6","Height6","Cover7","Cover8","Cover9","Cover10","Collected","Flag","ID","LL","AF","DC","UT","VI","PV","PG","FFA","Cultural1","Cultural2","Other1","Other2"
"412250","PELTAPH",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,838927847,,,,,,,,,,,,
"412250","PICEGLA",,,,38.00,,1.00,,39.00,,0.50,,,,,,,,,,0.50,,,,,,,,,0,-331639908,,,,,,,,,,,,
"412250","PICEMAR",,,,10.00,,40.00,,50.00,,2.00,,,,,,,,,,2.00,,,,,,,,,0,-401139091,,,,,,,,,,,,
"412250","PLEUSCH",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,-938634454,,,,,,,,,,,,
"412250","POLYSTR",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,-719676829,,,,,,,,,,,,
"412250","POPUTRE",,,,2.00,,,,2.00,,,,,,,,,,,,,,,,,,,,,0,1176638824,,,,,,,,,,,,
"412250","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,0,1161376585,,,,,,,,,,,,
"412250","RHODGRO",,,,,,,,,,,,,,,,,,,,18.00,,,,,,,,,0,-1268672042,,,,,,,,,,,,
"412250","RIBEHUD",,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,0,752766623,,,,,,,,,,,,
"412250","RIBELAC",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,1786162164,,,,,,,,,,,,
"412250","ROSAACI",,,,,,,,,,,,,,,,,,,,15.00,,,,,,,,,0,-1906740763,,,,,,,,,,,,
"412250","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,575456066,,,,,,,,,,,,
"412250","SALIBAC",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,90939035,,,,,,,,,,,,
"412250","SALIBEB",,,,,,,,,,,,,,,,,,,,8.00,,,,,,,,,0,-2077613248,,,,,,,,,,,,
"412250","SALIGLA",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,-1491881407,,,,,,,,,,,,
"412250","SALIMYR",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,467450734,,,,,,,,,,,,
"412250","SPHACAI",,,,,,,,,,,,,,,,,,,,,,,,35.00,,,,,0,1806812759,,,,,,,,,,,,
"412250","SPHAGNU",,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,,0,-919468212,,,,,,,,,,,,
"412250","TOMENIT",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-1487302563,,,,,,,,,,,,
"412250","VACCOXY",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-390992294,,,,,,,,,,,,
"412250","VACCVIT",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,401326547,,,,,,,,,,,,
"412250","VIBUEDU",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-1705729000,,,,,,,,,,,,
"412350","ALNUINC",,,,,,,,,,,,,,,,,,,,15.00,,,,,,,,,0,-1169266631,,,,,,,,,,,,
"412350","ASTRAME",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-492075002,,,,,,,,,,,,
"412350","BETUPAP",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,1474055439,,,,,,,,,,,,
"412350","BRACHYT",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-1749744220,,,,,,,,,,,,
"412350","CARECOI",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-2099030571,,,,,,,,,,,,
"412350","CAREDIS",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1297314930,,,,,,,,,,,,
"412350","CORNCAN",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-188095477,,,,,,,,,,,,
"412350","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,30.00,,,,,,,0,1981741040,,,,,,,,,,,,
"412350","GEOCLIV",,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,0,-499960527,,,,,,,,,,,,
"412350","GOODREP",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-603299938,,,,,,,,,,,,
"412350","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,55.00,,,,,0,1362805447,,,,,,,,,,,,
"412350","LINNBOR",,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,0,554895100,,,,,,,,,,,,
"412350","MERTPAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1147231667,,,,,,,,,,,,
"412350","MITENUD",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,1391703434,,,,,,,,,,,,
"412350","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1167006397,,,,,,,,,,,,
"412350","PELTAPH",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,1972534984,,,,,,,,,,,,
"412350","PELTMAL",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,312998185,,,,,,,,,,,,
"412350","PICEGLA",,,,45.00,,,,45.00,,,,,,,,,,,,3.00,,,,,,,,,0,1856086582,,,,,,,,,,,,
"412350","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,35.00,,,,,0,-1448736897,,,,,,,,,,,,
"412350","PYROGRA",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1582601388,,,,,,,,,,,,
"412350","PYROMIN",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1634773563,,,,,,,,,,,,
"412350","RIBETRI",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-25095774,,,,,,,,,,,,
"412350","ROSAACI",,,,,,,,,,,,,,,,,,,,12.00,,,,,,,,,0,1896326523,,,,,,,,,,,,
"412350","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-188442464,,,,,,,,,,,,
"412350","SALIBEB",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,-1347513311,,,,,,,,,,,,
"412350","SANIUNC",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-570052658,,,,,,,,,,,,
"412350","VIBUEDU",,,,,,,,,,,,,,,,,,,,8.00,,,,,,,,,0,-1871512777,,,,,,,,,,,,
"412450","ALNUINC",,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,0,-1398173012,,,,,,,,,,,,
"5760454","MERTPAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-153285497,,,,,,,,,,,,
"5760454","MITENUD",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1126400580,,,,,,,,,,,,
"5760454","MONEUNI",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,247005709,,,,,,,,,,,,
"5760454","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-795014582,,,,,,,,,,,,
"5760454","OSMOBER",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1666796291,,,,,,,,,,,,
"5760454","PETAFRI",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1579753080,,,,,,,,,,,,
"5760454","PICEENG",,,,3.00,,50.00,,53.00,,,,,,,,,,,,,,,,,,,,,0,996529385,,,,,,,,,,,,
"5760454","POPUBAL",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,1534051062,,,,,,,,,,,,
"5760454","RIBELAC",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-347190977,,,,,,,,,,,,
"5760454","ROSAACI",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,122780180,,,,,,,,,,,,
"5760454","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1644139131,,,,,,,,,,,,
"5760454","VIBUEDU",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,-1330069918,,,,,,,,,,,,
"5760463","ACTARUB",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,973439803,,,,,,,,,,,,
"5760463","CHAMANG",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,245306208,,,,,,,,,,,,
"5760463","DELPGLA",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1969137633,,,,,,,,,,,,
"5760463","ELYMUS",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,-4740978,,,,,,,,,,,,
"5760463","EQUIARV",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-768068361,,,,,,,,,,,,
"5760463","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,60.00,,,,,,,0,506935660,,,,,,,,,,,,
"5760463","FRAGVIR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,743186429,,,,,,,,,,,,
"5760463","GERARIC",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-60887686,,,,,,,,,,,,
"5760463","HERAMAX",,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,0,579558003,,,,,,,,,,,,
"5760463","LONIINV",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-478005192,,,,,,,,,,,,
"5760463","MAIASTE",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,-228183591,,,,,,,,,,,,
"5760463","MERTPAN",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,1711257894,,,,,,,,,,,,
"5760463","MITENUD",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1177833553,,,,,,,,,,,,
"5760463","MONEUNI",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1768233924,,,,,,,,,,,,
"5760463","OSMOBER",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,2058877301,,,,,,,,,,,,
"5760463","PICEENG",,,,3.00,,30.00,,33.00,,1.00,,,,,,,,,,2.00,,,,,,,,,0,-1330251886,,,,,,,,,,,,
"5760463","PLAGINS",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,384413867,,,,,,,,,,,,
"5760463","POPUTRE",,,,3.00,,50.00,,53.00,,2.00,,,,,,,,,,4.00,,,,,,,,,0,260943888,,,,,,,,,,,,
"5760463","RIBELAC",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-1139387695,,,,,,,,,,,,
"5760463","RIBELAX",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,2106873022,,,,,,,,,,,,
"5760463","ROSAACI",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,1354078567,,,,,,,,,,,,
"5760463","RUBUIDA",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,-293699300,,,,,,,,,,,,
"5760463","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,1329322477,,,,,,,,,,,,
"5760463","THALOCC",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,1301298346,,,,,,,,,,,,
"5760463","VIBUEDU",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-1856281117,,,,,,,,,,,,
"5760463","VIOLCAN",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-195372312,,,,,,,,,,,,
"5760808","ACHIMIL",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-962270519,,,,,,,,,,,,
"5760808","ALNUINC",,,,,,,,,,10.00,,,,,,,,,,10.00,,,,,,,,,0,-1691493546,,,,,,,,,,,,
"5760808","AULAPAL",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,564056607,,,,,,,,,,,,
"5760808","CAREDIS",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-965555852,,,,,,,,,,,,
"5760808","CORNCAN",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,472621413,,,,,,,,,,,,
"5760808","DELPGLA",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1189878978,,,,,,,,,,,,
"5760808","EMPENIG",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,2144819739,,,,,,,,,,,,
"5760808","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,30.00,,,,,,,0,865016000,,,,,,,,,,,,
"5760808","GEUMMAC",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,274979265,,,,,,,,,,,,
"5760808","HERAMAX",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,40938734,,,,,,,,,,,,
"5760808","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,7.00,,,,,0,-1096009257,,,,,,,,,,,,
"5760808","LARILAR",,,,,,3.00,,3.00,,,,,,,,,,,,,,,,,,,,,0,-1023585076,,,,,,,,,,,,
"5760808","LINNBOR",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,397881309,,,,,,,,,,,,
"5760808","LONIINV",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,645134298,,,,,,,,,,,,
"5760808","MERTPAN",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,663776595,,,,,,,,,,,,
"5760808","MITENUD",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1403270760,,,,,,,,,,,,
"5760808","MNIUM",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,826343353,,,,,,,,,,,,
"5760808","OSMOBER",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,527247750,,,,,,,,,,,,
"5760808","PETAFRI",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-587288433,,,,,,,,,,,,
"5760808","PICEENE",,,,3.00,,20.00,,23.00,,,,,,,,,,,,,,,,,,,,,0,1143309092,,,,,,,,,,,,
"5760808","PICEMAR",,,,,,20.00,,20.00,,,,,,,,,,,,,,,,,,,,,0,-1016437419,,,,,,,,,,,,
"5760808","PLATOBT",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,1560161778,,,,,,,,,,,,
"5760808","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,7.00,,,,,0,-126517365,,,,,,,,,,,,
"5760808","RHODGRO",,,,,,,,,,,,,,,,,,,,7.00,,,,,,,,,0,-1459729040,,,,,,,,,,,,
"5760808","RIBELAC",,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,0,1514552497,,,,,,,,,,,,
"5760808","RIBETRI",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,1881125150,,,,,,,,,,,,
"5760808","RUBUARC",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1613960775,,,,,,,,,,,,
"5760808","RUBUCHA",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,1035908220,,,,,,,,,,,,
"5760808","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,7.00,,,,,,,0,-475192883,,,,,,,,,,,,
"5760808","SALIPSE",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-1005773046,,,,,,,,,,,,
"5760808","SANGSTI",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,1353806019,,,,,,,,,,,,
"5760808","SENETRI",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,1010828360,,,,,,,,,,,,
"5760808","SPHACAI",,,,,,,,,,,,,,,,,,,,,,,,7.00,,,,,0,-988188503,,,,,,,,,,,,
"5760808","STREAMP",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,502309814,,,,,,,,,,,,
"5760808","TOMENIT",,,,,,,,,,,,,,,,,,,,,,,,7.00,,,,,0,1440893695,,,,,,,,,,,,
"5760808","VACCVIT",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,1827162324,,,,,,,,,,,,
"579279","CALANUT",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-415021755,,,,,,,,,,,,
"579279","CARESTY",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-816895198,,,,,,,,,,,,
"579279","CASSIOP",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,808132859,,,,,,,,,,,,
"579279","CLADCAN",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-822718944,,,,,,,,,,,,
"579279","CLADONI",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,-1820558431,,,,,,,,,,,,
"579279","COPTASP",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1194615118,,,,,,,,,,,,
"579279","DICRFUS",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,-517919049,,,,,,,,,,,,
"579279","EMPENIG",,,,,,,,,,,,,,,,,,,,,,25.00,,,,,,,0,-1114791892,,,,,,,,,,,,
"579279","GENTDOU",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,-1093881923,,,,,,,,,,,,
"579279","HARRSTE",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,1847505466,,,,,,,,,,,,
"579279","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,-603623373,,,,,,,,,,,,
"579279","LIGUCAL",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-578647304,,,,,,,,,,,,
"579279","LUETPEC",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,516767129,,,,,,,,,,,,
"579279","NEPHCRI",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-122992154,,,,,,,,,,,,
"579279","PEDIORN",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,369140079,,,,,,,,,,,,
"579279","PHYLGLA",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-538568060,,,,,,,,,,,,
"579279","RACOLAN",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,608518453,,,,,,,,,,,,
"579279","RHYTLOR",,,,,,,,,,,,,,,,,,,,,,,,8.00,,,,,0,-1660808110,,,,,,,,,,,,
"412450","ARTETIL",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,43339837,,,,,,,,,,,,
"412450","ASTRAME",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,949348538,,,,,,,,,,,,
"412450","BETUPAP",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,-1376713549,,,,,,,,,,,,
"412450","BRACHYT",,,,,,,,,,,,,,,,,,,,,,,,7.00,,,,,0,190227832,,,,,,,,,,,,
"412450","CANAMOD",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-588978663,,,,,,,,,,,,
"412450","CLADCHL",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,1144449126,,,,,,,,,,,,
"412450","CORNCAN",,,,,,,,,,,,,,,,,,,,,,6.00,,,,,,,0,-302875153,,,,,,,,,,,,
"412450","EQUIARV",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1048257276,,,,,,,,,,,,
"412450","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,0,-1880329803,,,,,,,,,,,,
"412450","FRAGVIR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1593350866,,,,,,,,,,,,
"412450","GEOCLIV",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,659284715,,,,,,,,,,,,
"412450","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,45.00,,,,,0,2046166352,,,,,,,,,,,,
"412450","LEYMINN",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1023725329,,,,,,,,,,,,
"412450","LINNBOR",,,,,,,,,,,,,,,,,,,,,,12.00,,,,,,,0,992062462,,,,,,,,,,,,
"412450","MERTPAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,787574695,,,,,,,,,,,,
"412450","MITENUD",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,293644892,,,,,,,,,,,,
"412450","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,2007800365,,,,,,,,,,,,
"412450","PELTAPH",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-2045016086,,,,,,,,,,,,
"412450","PELTMEM",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,930291747,,,,,,,,,,,,
"412450","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-941877208,,,,,,,,,,,,
"412450","PICEGLA",,,,50.00,,,,50.00,,,,,,,,,,,,3.00,,,,,,,,,0,560213769,,,,,,,,,,,,
"412450","PLATOBT",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,907958934,,,,,,,,,,,,
"412450","PLEUSCH",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,3715167,,,,,,,,,,,,
"412450","POLYCOM",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,1965841076,,,,,,,,,,,,
"412450","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,30.00,,,,,0,-1689671259,,,,,,,,,,,,
"412450","PYROMIN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1788678146,,,,,,,,,,,,
"412450","ROSAACI",,,,,,,,,,,,,,,,,,,,12.00,,,,,,,,,0,1350409307,,,,,,,,,,,,
"412450","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1873920512,,,,,,,,,,,,
"412450","SALIBEB",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,695526913,,,,,,,,,,,,
"412450","SANIUNC",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,-1955507154,,,,,,,,,,,,
"412450","VIBUEDU",,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,0,-99803113,,,,,,,,,,,,
"5760454","ABIEAMA",,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,0,-1847374324,,,,,,,,,,,,
"5760454","ABIELAS",,,,,,20.00,,20.00,,5.00,,,,,,,,,,10.00,,,,,,,,,0,605257757,,,,,,,,,,,,
"5760454","ACTARUB",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,315069210,,,,,,,,,,,,
"5760454","ALNUALN",,,,,,,,,,2.00,,,,,,,,,,3.00,,,,,,,,,0,1606301587,,,,,,,,,,,,
"5760454","ASTER",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1955544,,,,,,,,,,,,
"5760454","CORNCAN",,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,0,1380242425,,,,,,,,,,,,
"5760454","DELPGLA",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,768276678,,,,,,,,,,,,
"5760454","DRYOEXP",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1001365199,,,,,,,,,,,,
"5760454","EQUIARV",,,,,,,,,,,,,,,,,,,,,,25.00,,,,,,,0,793568356,,,,,,,,,,,,
"5760454","FRAGVIR",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1967784555,,,,,,,,,,,,
"5760454","GALITRF",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,538014002,,,,,,,,,,,,
"5760454","HERAMAX",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,558092747,,,,,,,,,,,,
"5760454","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-2094513488,,,,,,,,,,,,
"5760454","LINNBOR",,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,0,1979570417,,,,,,,,,,,,
"5760454","LONIINV",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,365406302,,,,,,,,,,,,
"579279","RUBUPED",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,1914650219,,,,,,,,,,,,
"579279","STRELAN",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-447604016,,,,,,,,,,,,
"579279","STRUSPI",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1215981935,,,,,,,,,,,,
"579279","TEPHNEW",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-687751810,,,,,,,,,,,,
"579279","TSUGMER",,,,,,,,,,50.00,,,,,,,,,,60.00,,,,,,,,,0,-988970201,,,,,,,,,,,,
"579279","VACCULI",,,,,,,,,,,,,,,,,,,,4.00,,,,,,,,,0,234166236,,,,,,,,,,,,
"8229723","ABIELAS",,,,6.00,,,,6.00,,,,,,,,,,,,0.10,,,,,,,,,0,1384438189,,,,,,,,,,,,
"8229723","ACTARUB",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1490308758,,,,,,,,,,,,
"8229723","ALNUALN2",,,,,,,,,,1.00,,,,,,,,,,2.00,,,,,,,,,0,1821600675,,,,,,,,,,,,
"8229723","BARBILO",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-2107744856,,,,,,,,,,,,
"8229723","CALAMAG",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-725916023,,,,,,,,,,,,
"8229723","CHAMANG",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,2018515990,,,,,,,,,,,,
"8229723","CORNCAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,919647199,,,,,,,,,,,,
"8229723","DICRANU",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,17430580,,,,,,,,,,,,
"8229723","EQUIARV",,,,,,,,,,,,,,,,,,,,,,60.00,,,,,,,0,750737701,,,,,,,,,,,,
"8229723","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,402254210,,,,,,,,,,,,
"8229723","GALIBOR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,356046811,,,,,,,,,,,,
"8229723","GALITRF",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1129532544,,,,,,,,,,,,
"8229723","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,75.00,,,,,0,-1281323647,,,,,,,,,,,,
"8229723","LINNBOR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1838859694,,,,,,,,,,,,
"8229723","LONIINV",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-682683497,,,,,,,,,,,,
"8229723","LYCOANN",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,390077324,,,,,,,,,,,,
"8229723","MERTPAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-704340067,,,,,,,,,,,,
"MAHA05","VACCOVL",,,,,,,,,,,,,,,,,,,,4.00,,,,,,,,,0,1932543854,,,,,,,,,,,,
"MAHA05","XANTNOO",,,,,,8.00,,8.00,,8.00,,,,,,,,,,12.00,,,,,,,,,0,-718708137,,,,,,,,,,,,
"QCIL6","BUCKUND",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,-916425908,,,,,,,,,,,,
"QCIL6","CALTBIF",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1686801501,,,,,,,,,,,,
"QCIL6","CAREX",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,750139994,,,,,,,,,,,,
"QCIL6","COPTASP",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-386589229,,,,,,,,,,,,
"QCIL6","DICRFUS",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-1046360040,,,,,,,,,,,,
"QCIL6","EURHPRA",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,-127458247,,,,,,,,,,,,
"QCIL6","HUPECON",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,99390470,,,,,,,,,,,,
"QCIL6","LUZUPAR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-82614001,,,,,,,,,,,,
